post_id	post_content	post_accessibility_content	post_hashtags	post_user_tags	post_like_count	post_comment_count	post_date	post_is_video	post_is_ad
B4_jLU2HlTa	🔥 [𝗟𝗮𝘂𝗻𝗰𝗵 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻] nubo Blue Whale Straw now at @mamashop.sg 🔥 𝗚𝗘𝗧 𝗧𝗪𝗢 𝗔𝗡𝗗 𝗘𝗡𝗝𝗢𝗬 𝟭𝟬% 𝗢𝗙𝗙*. .. Pocketable Design︱1-second assembly, 2-piece stowing.. ⭐️ Extra inner 11mm, for all kinds of beverages(boba, fruit & smoothie). ⭐️ 2-piece design with easy stowing for eco life.. ⭐️ Streamline shape, fit with lips & tactile touch.. ⭐️ Easily assembled, durable design for reusable.. ⭐️ Easily clean & stowing. Shorter drying time to avoid bacteria grown.. ⭐️ Front end safety bevel design to poke seal.. ⭐️ Compact design nubox to fit stylistic eco life.. .. Get 2 now and enjoy 10% off with this promo code [𝗻𝘂𝗯𝗼𝘀𝘁𝗿𝗮𝘄]. *Limited stock availability.			@mamashop.sg	9	1	2019-11-18 12:13:51	False	False
B4_jHrRHxof	🔥 [𝗟𝗮𝘂𝗻𝗰𝗵 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻] nubo Blue Whale Straw now at @mamashop.sg 🔥 𝗚𝗘𝗧 𝗧𝗪𝗢 𝗔𝗡𝗗 𝗘𝗡𝗝𝗢𝗬 𝟭𝟬% 𝗢𝗙𝗙*. .. Pocketable Design︱1-second assembly, 2-piece stowing.. ⭐️ Extra inner 11mm, for all kinds of beverages(boba, fruit & smoothie). ⭐️ 2-piece design with easy stowing for eco life.. ⭐️ Streamline shape, fit with lips & tactile touch.. ⭐️ Easily assembled, durable design for reusable.. ⭐️ Easily clean & stowing. Shorter drying time to avoid bacteria grown.. ⭐️ Front end safety bevel design to poke seal.. ⭐️ Compact design nubox to fit stylistic eco life.. .. Get 2 now and enjoy 10% off with this promo code [𝗻𝘂𝗯𝗼𝘀𝘁𝗿𝗮𝘄]. *Limited stock availability.			@mamashop.sg	6	1	2019-11-18 12:13:21	False	False
B5FgL_JnZW_	🔥 nubo Blue Whale Straw now at @mamashop.sg🔥. [𝗻𝘂𝗯𝗼𝘅 𝗹 𝗘𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗲 𝗦𝗵𝗮𝗿𝗶𝗻𝗴] #easywash #compactdesign. .. Pocketable Design︱1-second assembly, 2-piece stowing.. 1⃣ After used, the straw can be easily cleaned💦and stowed, with shorter drying time to avoid bacteria grown.. 2️⃣ If you traveling or going to places where washing area is not available, try to drain the liquid from the nubo straw and stow inside the nubox. You can wash it when you reach home🏡. 3️⃣With the included little brush inside the nubox, you can easily clean the straw in and out!. .. Compact nubox design for a trendy eco-lifestyle.. Get 2 now and enjoy 10% off with this promo code [𝗻𝘂𝗯𝗼𝘀𝘁𝗿𝗮𝘄] *Limited stock availability.		#easywash | #compactdesign	@mamashop.sg🔥	18	1	2019-11-20 19:43:10	False	False
B5AcmVyDhvT	Delighted to be using the latest nubo Blue Whale Straw that’s completely reusable! Now I don’t feel so guilty for drinking bubble tea everyday! . Thank you @mamashop.sg for brining this absolutely cool-looking environmental friendly product into Singapore! There are 4 colours to choose from. Mine is the galaxy black.. @lihosg . #bubbletea #reusablestraw #gogreen #enjoymybubbletea #nubobluewhalestraw #wecanalldoourpart		#bubbletea | #reusablestraw | #gogreen | #enjoymybubbletea | #nubobluewhalestraw | #wecanalldoourpart	@mamashop.sg | @lihosg	43	3	2019-11-18 20:35:37	False	False
B4_japIHXWG	🔥 [𝗟𝗮𝘂𝗻𝗰𝗵 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻] nubo Blue Whale Straw now at @mamashop.sg 🔥 𝗚𝗘𝗧 𝗧𝗪𝗢 𝗔𝗡𝗗 𝗘𝗡𝗝𝗢𝗬 𝟭𝟬% 𝗢𝗙𝗙*. .. Pocketable Design︱1-second assembly, 2-piece stowing.. ⭐️ Extra inner 11mm, for all kinds of beverages(boba, fruit & smoothie). ⭐️ 2-piece design with easy stowing for eco life.. ⭐️ Streamline shape, fit with lips & tactile touch.. ⭐️ Easily assembled, durable design for reusable.. ⭐️ Easily clean & stowing. Shorter drying time to avoid bacteria grown.. ⭐️ Front end safety bevel design to poke seal.. ⭐️ Compact design nubox to fit stylistic eco life.. .. Get 2 now and enjoy 10% off with this promo code [𝗻𝘂𝗯𝗼𝘀𝘁𝗿𝗮𝘄]. *Limited stock availability.			@mamashop.sg	11	1	2019-11-18 12:15:57	False	False
B4_YmE0glZb	Eco friendly products. Check them out here www.morningstop.org #morningstop.org #ecofriendly #eco #ecofriendlyliving #ecofriendlyproducts #earth #perth #australia #reuse #reusable #reusablestraw #teeth #teethcleaning #bamboo #bambootoothbrush #newzealand #usa #canada #singapore #africa #southafrica #austria #norway #poland #india #turkey #thailand #phillipines #ecom #brazil		#morningstop | #ecofriendly | #eco | #ecofriendlyliving | #ecofriendlyproducts | #earth | #perth | #australia | #reuse | #reusable | #reusablestraw | #teeth | #teethcleaning | #bamboo | #bambootoothbrush | #newzealand | #usa | #canada | #singapore | #africa | #southafrica | #austria | #norway | #poland | #india | #turkey | #thailand | #phillipines | #ecom | #brazil		11	1	2019-11-18 10:47:44	True	False
B45CokcBOo0	First POST! TB post.. . Gotten this silicone straw with case that is easy to carry around no plastic smell at all.. . Not that I'm very environment friendly but nowadays no straws 😒😒 You can get at @justsimplysg.. . #onlineshop #onlineshopping #sgonline #sgonlineshop #reusablestraw #shoponline #instagramshopping #instashopsingapore		#onlineshop | #onlineshopping | #sgonline | #sgonlineshop | #reusablestraw | #shoponline | #instagramshopping | #instashopsingapore	@justsimplysg	2	0	2019-11-15 23:34:03	False	False
B4nDkeUlTNy	#ใบนี้อ่ะน่ารักมากจะบอกให้ แก้ว Starbucks #limitededition จาก #Singapore ใบละ 990บ.มี #magnet มากะแก้วด้วยนะ #cute รวมส่งลทบ. สนใจ dm มาจ้า. . #ของมันต้องมี #ใช้เองซื้อแจกได้หมด #รักษ์โลก #gogreen #reuse #recycle #djournal #starbucks #ของแท้ #มือหนึ่ง #จัดไป #ราคาพิเศษ #snowglobe #keychain #starbuckstruck #starbucksthailand #starbuckstumbler #frappuccino #nametag #starbucksth #collection #sales #reusablestraw #mug #tumbler		#ใบนี้อ่ะน่ารักมากจะบอกให้ | #limitededition | #Singapore | #magnet | #cute | #ของมันต้องมี | #ใช้เองซื้อแจกได้หมด | #รักษ์โลก | #gogreen | #reuse | #recycle | #djournal | #starbucks | #ของแท้ | #มือหนึ่ง | #จัดไป | #ราคาพิเศษ | #snowglobe | #keychain | #starbuckstruck | #starbucksthailand | #starbuckstumbler | #frappuccino | #nametag | #starbucksth | #collection | #sales | #reusablestraw | #mug | #tumbler		2	0	2019-11-08 23:55:53	False	False
B4lgdUsnifX	F R I D A Y!! Have boba tea today?🤭. How about drinking boba tea with a sustainable alternative to plastic straws?. .. Introducing nubo Blue Whale Straw - inspired from Blue Whale. 🐳🐳 10-days left to launch . STAY TUNED. .. ECO+ART Design Concept ︱Ocean Spirit. Bringing with spiritual soul of Nature into eco life; concerning the ecological environment of oceans, reminding us : eternal relationship with Nature, we are living with Blue Whale in the same oceans.. . Upper section collaborated with natural straw grass, streamline shape, fit with lips, tactile touch. Connector laser marked with premium quality. Lower section with graphic totem of whale, translucent design bring with ocean image.. .. 👉 Follow us @mamashop.sg for more!!. .. .#giveaway #contest #mamashopsg #NuboBlueWhaleStraw #EarthDay #Oceans #Natural #Eco #Art #design #plasticfree #ecofriendly #ecofriendlyproducts #savetheocean #reusablestraw #straw		#giveaway | #contest | #mamashopsg | #NuboBlueWhaleStraw | #EarthDay | #Oceans | #Natural | #Eco | #Art | #design | #plasticfree  | #ecofriendly  | #ecofriendlyproducts | #savetheocean  | #reusablestraw  | #straw	@mamashop.sg	13	0	2019-11-08 09:29:50	False	False
B4hS4D9HnFk	Best gift ever from @thesingaporewomensweekly 💖💖💖 I won’t feel guilty anymore of using plastic 💪🏼. .. #livegreen #gogreen #reuse #noexcuseforsingleuse #reducewaste #ecocup #collapsiblecup #zerowaste #zerowasteliving #sustainable #sustainableliving #ecofriendlysg #reusablestraw #plasticfree		#livegreen | #gogreen | #reuse | #noexcuseforsingleuse | #reducewaste | #ecocup | #collapsiblecup | #zerowaste | #zerowasteliving | #sustainable | #sustainableliving | #ecofriendlysg | #reusablestraw | #plasticfree	@thesingaporewomensweekly	24	2	2019-11-06 18:14:12	False	False
B4d-HDgjy9T	Hey guy, we will be at Utar Sg Long campus next week from 12-14 Nov! Drop by to know more about how our products are able to reduce single use plastic waste & protect the environment. See you there!				6	1	2019-11-05 11:15:01	False	False
B3oGkCzn3D0	New Aly Says video is up! In this one, I studied the carbon emissions of reusable straws, bags and cups, and gave my pick on the most eco-friendly option. YouTube link is in my profile!. ---. Big thanks to @zimmmmo for guesting, @uhhlexis_ for the graphics and @daleneee for directing and editing it!. ---. #alysays #climatechange #plasticfree #reusablestraw #reusablebags #reusablecup #singapore #sustainability #reducereuserecycle #recycle		#alysays | #climatechange | #plasticfree | #reusablestraw | #reusablebags | #reusablecup | #singapore | #sustainability | #reducereuserecycle | #recycle	@zimmmmo | @uhhlexis_ | @daleneee	57	2	2019-10-15 13:10:35	True	False
B3I7gXIhGyH	Let's take steps to go greener together. 🍽 This edition, we’re teaming up with @thesocialspace.sg to reduce the use of single-use consumables. You may have noticed more of our food and drink brands now offer eco-friendly alternatives. To go one step further, we encourage you to bring along your reusable cutlery. Don't have a set? Get yours at Boutiques.⁣. ⁣. @thesocialspace.sg is holding a special pre-order initiative for zero-waste essentials in support of our eco-friendly efforts. Receive a 10% discount when you enter code ‘boutiquefairs’. Note that the promotion is only valid until 11th October and all items are to be collected from The Social Space at BREATHE on L3 during The Gifting Edition 2019. #boutiquefairssg⁣. ⁣. The Gifting Edition 2019⁣. ——————————————⁣. November 15, 9AM – 8PM ⁣⁣⁣. November 16, 10AM – 8PM ⁣⁣⁣. November 17, 10AM – 6PM ⁣⁣ ⁣⁣⁣. ⁣. #supportlocalsg #sustainableliving #ecofriendly #gogreensingapore #thesocialspacesg #sustainability #reusablestraw #saynotoplastic		#boutiquefairssg | #supportlocalsg | #sustainableliving | #ecofriendly | #gogreensingapore | #thesocialspacesg | #sustainability | #reusablestraw | #saynotoplastic	@thesocialspace.sg | @thesocialspace.sg	58	0	2019-10-03 10:36:49	False	False
B2w1QWzH8Hk	Of completion: @moustapha__lyamouri__18 . Think you very much ❤❤😊😊. #architecture #lol #artiste #singapore #pink #pinterest #reusablestraw #nomakeup #france #friends #familia		#architecture | #lol | #artiste | #singapore | #pink | #pinterest | #reusablestraw | #nomakeup | #france | #friends | #familia	@moustapha__lyamouri__18	121	14	2019-09-24 02:00:26	False	False
B1jx2TInibd	My friends @rogercracknell and kathy @roger_cracknell are finding #plasticcrimes in #singapore 🙈 it's time to say goodbye to #singleuseplastic and realise that #strawssuck ... Choose A or B! .. .. .. .. .. #finalstraw #thelaststraw . #byebyeplasticbags #eco. #refillsnotlandfills #stainlesssteelstraw #bamboostraw #care #reusablestraw #swap. #Blueoceanaction #act. #actnowbeforeitstoolate . #timeforchanges #sos		#plasticcrimes | #singapore | #singleuseplastic | #strawssuck | #finalstraw | #thelaststraw | #byebyeplasticbags | #eco | #refillsnotlandfills | #stainlesssteelstraw | #bamboostraw | #care | #reusablestraw | #swap | #Blueoceanaction | #act | #actnowbeforeitstoolate | #timeforchanges | #sos	@rogercracknell | @roger_cracknell	826	43	2019-08-25 03:49:08	False	False
B1h9ekLAhqO	Get one now at just S$2.95!. ⚡️⚡️⚡️ #tlos #thelastofstraw #reusablestraw #reusablestraws #straw #straws #strawsuck #stainlesssteelstraw #refusethestraw #plasticstraws #plasticstrawssuck #singapore #singapore🇸🇬 #singaporean #zerowaste #metalstraw #metalstraws #sale #sales		#tlos | #thelastofstraw | #reusablestraw | #reusablestraws | #straw | #straws | #strawsuck | #stainlesssteelstraw | #refusethestraw | #plasticstraws | #plasticstrawssuck | #singapore | #singapore🇸🇬 | #singaporean | #zerowaste | #metalstraw | #metalstraws | #sale | #sales		14	0	2019-08-24 10:52:16	False	False
B1d2WRlFAuC	Printing Pouch for stainless straw, include 2 type straws, brush, spoon #birthday #birthdayparty #birthdayhampers #goodiebagultah #goodiebag #ultah #ultahanak #ulangtahun  #personalised #jualan #hampers #hampersjakarta #hampersbogor #hampersmurah #olshopindo #trustedolshop #partyplannerbogor #bentobogor  #jualhampers #babyhampers #aqiqah #manyue #khitanan #dessertable #reusablestraw #singaporefavor #singaporegoodiebag		#birthday | #birthdayparty | #birthdayhampers | #goodiebagultah | #goodiebag | #ultah | #ultahanak | #ulangtahun | #personalised | #jualan | #hampers | #hampersjakarta | #hampersbogor | #hampersmurah | #olshopindo | #trustedolshop | #partyplannerbogor | #bentobogor | #jualhampers | #babyhampers | #aqiqah | #manyue | #khitanan | #dessertable | #reusablestraw | #singaporefavor | #singaporegoodiebag		1	0	2019-08-22 20:33:01	False	False
B1byG_anyZy	Bring us everywhere! Even to school 😉. BT21 Reusable straws! Be cool while saving our planet! 🌍. #reusable #reusablestraw #bts #btsarmy #bt21 #bt21singapore #bt21insingapore #bt21merchandise #btsinsingapore #btssingapore #btsarmysingapore #singapore #btsfriends #bt21linefriends #linefriends #homeplus #bt21homeplus		#reusable | #reusablestraw | #bts | #btsarmy | #bt21 | #bt21singapore | #bt21insingapore | #bt21merchandise | #btsinsingapore | #btssingapore | #btsarmysingapore | #singapore | #btsfriends | #bt21linefriends | #linefriends | #homeplus | #bt21homeplus		5	0	2019-08-22 01:17:29	False	False
B1THbMzFvrn	5Pcs Stainless Steel Metal Drinking Straws Straight/Bent Reusable Washable. 1 set - $8. 2 sets - 5% off. 3 sets or more - 10% off. Colours : . Silver / Gold / Multicolour. #savetheturtles #metalstraw #reusablestraw #olshopiva #olshopiva.sg		#savetheturtles | #metalstraw | #reusablestraw | #olshopiva | #olshopiva		4	0	2019-08-18 16:30:35	False	False
B1SlsgmANVA	Anniversary sale is now on!. ⚡️⚡️⚡️ Get yours now at thelastofstraw.com. 🍹🍹🍹 #tlos #thelastofstraw #reusablestraw #reusablestraws #straw #straws #strawsuck #stainlesssteelstraw #refusethestraw #plasticstraws #plasticstrawssuck #singapore #singapore🇸🇬 #singaporean #zerowaste #metalstraw #metalstraws #sale #sales		#tlos | #thelastofstraw | #reusablestraw | #reusablestraws | #straw | #straws | #strawsuck | #stainlesssteelstraw | #refusethestraw | #plasticstraws | #plasticstrawssuck | #singapore | #singapore🇸🇬 | #singaporean | #zerowaste | #metalstraw | #metalstraws | #sale | #sales		14	0	2019-08-18 11:35:51	False	False
B1RFV9YgLDK	Finally got my hands on @arabica.sg and never leaving home without my @seastainable.co straw . #arabica #arabicasg		#arabica | #arabicasg	@arabica.sg | @seastainable.co	66	1	2019-08-17 21:33:55	False	False
B0-uP65ANk1	Get you one of these sleek looking reusable cutleries and straws from Tropikai though…you'll be saving the Earth while your aesthetics stay on point! 😍 They're available in different colours - find them on our website here (or link in bio): bit.ly/naiise-new-tropikai⁠. __________________. We're having an NDP sale on our website from now until 12 August. Shop at Naiise.com and take these discounts with these promo codes: ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. 🇸🇬 5% discount for min. spending of S$34 |  Promo Code: HENG. 🇸🇬 10% discount for min. spending of S$54 |  Promo Code: WAHGOOD. 🇸🇬 15% discount for min. spending of S$154 |  Promo Code: SHIOK. . FREE ISLANDWIDE SHIPPING for purchases above S$60				563	10	2019-08-10 18:25:47	False	False
B05Hx08BwwV	OPEN PO After You Reusable Cup Holder 🥤. Ini bahannya tebel ya, gak gampang nembus & basah, jahitannya rapi dan dijamin kuat banget.. sangat praktis banget buat dibawa kemana2, plus ngebantu banget untuk mengurangi sampah plastik tiap beli bubble drink. 😊. .. Close PO : 22 Agt 2019 (10.00 WIB). ETA : 26 Agt 2019. .. T & C :. - First order, first served (slot limited). - 100% FULL PAYMENT. - FIXED ORDER (no change size or type after DP). - NO BOX, DUSTBAG, or PAPER BAG 🙅🏻‍♀️. - Shipping & Refund dilakukan H+2 dari ETA. - Harga belum termasuk ongkir by JNE. - Harga sudah termasuk fee jastip. .. Order langsung via LINE (pilih salah 1, JANGAN DOUBLE ORDER !):. • LINE 1: flirty_grace. • LINE 2: nadiaparamita28. .. #posingapore #pomalaysia #pohongkong #pobangkok #jualreusablestraw #jualreusablebag #jualreusablecup #jualreusablecottonpads #saynotoplastic #reusablestraw #reusablebags #reusablebottle #jastip #jastipmurah #jasatitip #jasatitipmurah #jasatitipbeli #jastipbandung #jastipmalaysia #jastipsingapore #jastipaussie #jastiphongkong #jastipbangkok #titipbeli #personalshopperbandung #personalshopperindonesia #personalshoppermalaysia #personalshoppersingapore		#posingapore | #pomalaysia | #pohongkong | #pobangkok | #jualreusablestraw | #jualreusablebag | #jualreusablecup | #jualreusablecottonpads | #saynotoplastic | #reusablestraw | #reusablebags | #reusablebottle | #jastip | #jastipmurah | #jasatitip | #jasatitipmurah | #jasatitipbeli | #jastipbandung | #jastipmalaysia | #jastipsingapore | #jastipaussie | #jastiphongkong | #jastipbangkok | #titipbeli | #personalshopperbandung | #personalshopperindonesia | #personalshoppermalaysia | #personalshoppersingapore		14	1	2019-08-08 14:13:25	False	False
B0iRgsEg0xi	#shioklah . Uniquely Singapore 🇸🇬 A limited edition reusable cup to celebrate the nation’s birthday.. . #starbucks #starbuckssg #starbuckssingapore #reusablecup #reusablestraw #shiok #singaporeexclusive #merlion #singaporeflyer #singapura #星巴克 #스타벅스 #스벅 #싱가폴 #리유저블컵 #리유저블 #スタバ #スターバックス #シンガポール #限定 #limitededition #nationalday		#shioklah | #starbucks | #starbuckssg | #starbuckssingapore | #reusablecup | #reusablestraw | #shiok | #singaporeexclusive | #merlion | #singaporeflyer | #singapura | #星巴克 | #스타벅스 | #스벅 | #싱가폴 | #리유저블컵 | #리유저블 | #スタバ | #スターバックス | #シンガポール | #限定 | #limitededition | #nationalday		46	6	2019-07-30 17:15:56	False	False
B0e04MJnC3q	Woke up with brain fart! Came to work, still have brain fart, drank some water and had some toast, still have brain fart! So I’m sitting here drinking coffee and eating cake until I can trust my brain to not fart. Good opportunity to test out my new #houze #reusablestraw though 😊#mondays #postpartumdoula #doula #doulasdothattoo #littleredboob #babyblueinbangkok #breastfeeding #fedisbest #newborn #newmum #fourthtrimester #postnatal #postpartum #babywearing #clothdiapers #lactation #dona #childdevelopment #babyloss #postnataldepression #mentalhealth #singapore #evidencebased #informedconsent #empoweringwomen #empoweringmums #birth #littleredvillage		#houze | #reusablestraw | #mondays | #postpartumdoula | #doula | #doulasdothattoo | #littleredboob | #babyblueinbangkok | #breastfeeding | #fedisbest | #newborn | #newmum | #fourthtrimester | #postnatal | #postpartum | #babywearing | #clothdiapers | #lactation | #dona | #childdevelopment | #babyloss | #postnataldepression | #mentalhealth | #singapore | #evidencebased | #informedconsent | #empoweringwomen | #empoweringmums | #birth | #littleredvillage		18	0	2019-07-29 09:08:01	False	False
B0WOzTmHRrP	New design added!. Cute Panda designs glass straws set is now available on sales at my carousell account!. . Note: Currently it's only available for sales in Singapore 🇸🇬. Visit https://sg.carousell.com/whynotleh. . #glassstrawsg #glassstraw #byostrawsg #glassstrawset #laststrawsg #ecofriendly #reusablestraw #noplasticstraws #zerowaste #zerowastesg #saynotoplasticstraws		#glassstrawsg | #glassstraw | #byostrawsg | #glassstrawset | #laststrawsg | #ecofriendly | #reusablestraw | #noplasticstraws | #zerowaste | #zerowastesg | #saynotoplasticstraws		3	1	2019-07-26 01:01:22	False	False
B0P-OkWj9MW	Green juice time 🌴 . #greenjuice#newdestination#asia#traveltheworld#poweredbyplants#drinkyourgreens#plantbased#airportlife#healthfirst#reusablestraw#expatlife#solotraveller#naturallyvegan#swimbikerun#blackinasia#melaninjuice#getyourpassport#singapore#grateful#summer#vacation		#greenjuice | #newdestination | #asia | #traveltheworld | #poweredbyplants | #drinkyourgreens | #plantbased | #airportlife | #healthfirst | #reusablestraw | #expatlife | #solotraveller | #naturallyvegan | #swimbikerun | #blackinasia | #melaninjuice | #getyourpassport | #singapore | #grateful | #summer | #vacation		12	1	2019-07-23 14:41:06	False	False
B0NGUTqA0ei	One of us forgot to carry our reusable straw this weekend. But, it’s ok to not be perfect - becoming more conscious about how sustainable we are in out environments - whether in our office lives or personal lives, is a journey! . Having said that, it was exciting to discover @thebutcherswifesg in Singapore had a better option to plastic straws - this one comes from plants! . Remember to tell cafes you find using plastic that there are better alternatives at all cost and practicality points! ✅			@thebutcherswifesg	14	2	2019-07-22 11:54:04	False	False
B0Fnts7lua9	Ready stok jual satuan : Printing Pouch for stainless straw, include 2 type straws, brush, spoon #birthday #birthdayparty #birthdayhampers #goodiebagultah #goodiebag #ultah #ultahanak #ulangtahun  #personalised #jualan #hampers #hampersjakarta #hampersbogor #hampersmurah #olshopindo #trustedolshop #partyplannerbogor #bentobogor  #jualhampers #babyhampers #aqiqah #manyue #khitanan #dessertable #reusablestraw #pouch #singaporefavor #singaporegoodiebag		#birthday | #birthdayparty | #birthdayhampers | #goodiebagultah | #goodiebag | #ultah | #ultahanak | #ulangtahun | #personalised | #jualan | #hampers | #hampersjakarta | #hampersbogor | #hampersmurah | #olshopindo | #trustedolshop | #partyplannerbogor | #bentobogor | #jualhampers | #babyhampers | #aqiqah | #manyue | #khitanan | #dessertable | #reusablestraw | #pouch | #singaporefavor | #singaporegoodiebag		6	1	2019-07-19 14:11:58	False	False
B0Fl_xylxsD	Pouch and straws.. #birthday #birthdayparty #birthdayhampers #goodiebagultah #goodiebag #ultah #ultahanak #ulangtahun  #personalised #jualan #hampers #hampersjakarta #hampersbogor #hampersmurah #olshopindo #trustedolshop #partyplannerbogor #bentobogor  #jualhampers #babyhampers #aqiqah #manyue #khitanan #dessertable #reusablestraw #pouch #singaporefavor #singaporegoodiebag		#birthday | #birthdayparty | #birthdayhampers | #goodiebagultah | #goodiebag | #ultah | #ultahanak | #ulangtahun | #personalised | #jualan | #hampers | #hampersjakarta | #hampersbogor | #hampersmurah | #olshopindo | #trustedolshop | #partyplannerbogor | #bentobogor | #jualhampers | #babyhampers | #aqiqah | #manyue | #khitanan | #dessertable | #reusablestraw | #pouch | #singaporefavor | #singaporegoodiebag		3	0	2019-07-19 13:56:58	False	False
B7ne8J0n0WG	Reduce food waste, eliminate single-use plastics: Platform to help F&B businesses boost sustainability .. Meet the members of Singapore’s first F&B Sustainability Council! An industry-level initiative established by The Loco Group, we are excited to have some of the top F&B players in Singapore join us in a collective effort to becoming more sustainable in our operations!. The council serves as a platform for Singapore F&B companies to set and strive towards their own sustainability targets, while being held accountable through quarterly roundtables where committee members report on progress, pool resources, share best practices and learnings, and when necessary, lobby support in the supply chain, media or government.. Interested to find out more about #locogreensteps and the council? Head on over to: www.super-loco.com/locogreensteps. . @lobeholdgroup #spaespritgroup @grandhyattsing @cichetirestaurant @graintraders @13gastrowine @ecproof @proofandcompany @theprovidore @troublebrewingsg and The Better Food Distribution Co. . #luchaloco #ourduxton #wearesuperloco. .. .. .. .. .. .. #greenisthenewblack #goinggreen #greenliving #greenisgood #saynotostraws #noplasticstraws #skipthestraw #savetheplanet #carbonneutral #ecoconscious #earthfriendly #ecowarrior #sustainability #sustainabilitymatters #sustainabilitybrand #livemoreconsciously #littlegreensteps #sustainabilityissexy		#locogreensteps | #spaespritgroup | #luchaloco | #ourduxton | #wearesuperloco | #greenisthenewblack | #goinggreen | #greenliving | #greenisgood | #saynotostraws | #noplasticstraws | #skipthestraw | #savetheplanet | #carbonneutral | #ecoconscious | #earthfriendly | #ecowarrior | #sustainability | #sustainabilitymatters | #sustainabilitybrand | #livemoreconsciously | #littlegreensteps | #sustainabilityissexy	@lobeholdgroup | @grandhyattsing | @cichetirestaurant | @graintraders | @13gastrowine | @ecproof | @proofandcompany | @theprovidore | @troublebrewingsg	89	3	2020-01-22 17:29:14	False	False
B7nXKqNnXTx	Meet the members of Singapore’s first F&B Sustainability Council! An industry-level initiative established by The Loco Group, we are excited to have some of the top F&B players in Singapore join us in a collective effort to becoming more sustainable in our operations! . The council serves as a platform for Singapore F&B companies to set and strive towards their own sustainability targets, while being held accountable through quarterly roundtables where committee members report on progress, pool resources, share best practices and learnings, and when necessary, lobby support in the supply chain, media or government. . Interested to find out more about #locogreensteps and the council? Head on over to: www.super-loco.com/locogreensteps. . @lobeholdgroup #spaespritgroup @grandhyattsing @cichetirestaurant @graintraders @13gastrowine @ecproof @proofandcompany @theprovidore @troublebrewingsg and The Better Food Distribution Co. !. . #chicoloco #dirtyhealth .. .. .. .. .. .. #greenisthenewblack #goinggreen #greenliving #greenisgood #saynotostraws #noplasticstraws #skipthestraw #savetheplanet #carbonneutral #ecoconscious #earthfriendly #ecowarrior #sustainability #sustainabilitymatters #sustainabilitybrand #livemoreconsciously #littlegreensteps #sustainabilityissexy		#locogreensteps | #spaespritgroup | #chicoloco | #dirtyhealth | #greenisthenewblack | #goinggreen | #greenliving | #greenisgood | #saynotostraws | #noplasticstraws | #skipthestraw | #savetheplanet | #carbonneutral | #ecoconscious | #earthfriendly | #ecowarrior | #sustainability | #sustainabilitymatters | #sustainabilitybrand | #livemoreconsciously | #littlegreensteps | #sustainabilityissexy	@lobeholdgroup | @grandhyattsing | @cichetirestaurant | @graintraders | @13gastrowine | @ecproof | @proofandcompany | @theprovidore | @troublebrewingsg	45	0	2020-01-22 16:21:19	False	False
B7nXBDrBxBw	Meet the members of Singapore’s first F&B Sustainability Council! An industry-level initiative established by The Loco Group, we are excited to have some of the top F&B players in Singapore join us in a collective effort to becoming more sustainable in our operations! . The council serves as a platform for Singapore F&B companies to set and strive towards their own sustainability targets, while being held accountable through quarterly roundtables where committee members report on progress, pool resources, share best practices and learnings, and when necessary, lobby support in the supply chain, media or government. . Interested to find out more about #locogreensteps and the council? Head on over to: www.super-loco.com/locogreensteps. . @lobeholdgroup #spaespritgroup @grandhyattsing @cichetirestaurant @graintraders @13gastrowine @ecproof @proofandcompany @theprovidore @troublebrewingsg and The Better Food Distribution Co. !. . #superloco #superlocorobertsonquay #wearesuperloco. .. .. .. .. .. .. #greenisthenewblack #goinggreen #greenliving #greenisgood #saynotostraws #noplasticstraws #skipthestraw #savetheplanet #carbonneutral #ecoconscious #earthfriendly #ecowarrior #sustainability #sustainabilitymatters #sustainabilitybrand #livemoreconsciously #littlegreensteps #sustainabilityissexy		#locogreensteps | #spaespritgroup | #superloco | #superlocorobertsonquay | #wearesuperloco | #greenisthenewblack | #goinggreen | #greenliving | #greenisgood | #saynotostraws | #noplasticstraws | #skipthestraw | #savetheplanet | #carbonneutral | #ecoconscious | #earthfriendly | #ecowarrior | #sustainability | #sustainabilitymatters | #sustainabilitybrand | #livemoreconsciously | #littlegreensteps | #sustainabilityissexy	@lobeholdgroup | @grandhyattsing | @cichetirestaurant | @graintraders | @13gastrowine | @ecproof | @proofandcompany | @theprovidore | @troublebrewingsg	17	0	2020-01-22 16:20:00	False	False
