group_id	group_url_name	group_past_event_count	group_draft_event_count	event_id	event_name	event_status	event_created_date	event_date	event_waitlist_count	event_rsvp_count	event_attendance_count	event_comment_count	event_venue	event_address	event_venue_city	event_venue_country	event_description
30640064	Environmental-Awareness-and-Action	77	1	263201006	Changi Beach Cleanup - by Seven Clean Seas & LUSH	past	2019-07-17 02:45:43	2019-07-27 09:00:00	0	2	2	0	11 Changi Coast Walk	11 Changi Coast Walk	Singapore	Singapore	Join us for another mega beach cleanup here in Sunny Singapore! We have removed over 24,000kg of plastic plastic to date! It's a fun, family friendly event and a great way to kick start your weekend!. . (This event is organised by Seven Clean Seas. This event description is taken from their eventbrite page). . DATE & TIME:. 9.00 am. Saturday 27 July 2019. . VENUE:. Constant Wind @ 11 Changi Coast Walk. Singapore[masked]. . 🌳🌎 REGISTER HERE 🌎🌳. . https://www.eventbrite.sg/e/big-beach-clean-up-by-seven-clean-seas-x-lush-soaps-tickets-63541550488. . 🌳🌎 THE PLAN 🌎🌳. . 9am: Meet @ Constant Wind (11 Changi Coast Walk). 9.15am: Safety briefing then head to the beach. 11.30am: Finish up and refreshments. . 🌳🌎 WHAT TO BRING 🌎🌳. . -SAFETY GLOVES - This is a must. We will be selling cotton ones for $5 on the day.. -WATER - It gets hot out there! Try to use a reusable bottle.. -SUNSCREEN - Even if the sun isn't out, you will need this.. -BUG SPRAY - Its not too bad but there are a few mosquito's. -CLOSED TOE SHOES - Its a dirty beach after all.
30640064	Environmental-Awareness-and-Action	77	1	262817518	Pulau Ubin Cleanup	past	2019-07-03 02:51:20	2019-07-20 13:30:00	0	2	2	3	Pulau Ubin (Jetty Entrance)		508298	Singapore	PLEASE REGISTER HERE:. http://julycleanup.eventbrite.com. . FEE: $5 (covers for the transportation from the meeting point to the designated rubbish areas and return. Please pay using the above link). . Pulau Ubin is the 2nd largest island in Singapore (excluding reclaimed areas) with rich natural ecosystems such as the fabled Chek Jawa.. . What better way to experience nature and to put environmental principles into action than by taking part in a cleanup of a natural habitat?. . The 'Pulau Ubin Cleanup' movement was started by Samuel Gmehlin who moved to Singapore about 5 years ago from Switzerland. The cleanup lasts 2 to 2.5 hours and takes place every 4-6 weeks.. . MEETING TIME & DATE:. 1.30pm Saturday 20 July 2019. . MEETING PLACE:. Pulau Ubin (Jetty Entrance). Singapore[masked]. . Please aim to arrive on Pulau Ubin on time as the van will pick up everyone at a fixed time at the island.. . DIRECTIONS:. To get to Pulau Ubin, take the ferry from the mainland at Changi Point Ferry Terminal. You are advised to take the ferry before 1.00pm. The boat leaves every time 12 people are ready to go, or every 15 minutes. The boat costs $3.. . Warning:. ****Please make sure you take the ferry from the RIGHT ferry terminal.. ****There are TWO ferry terminals with almost the same name!. ****(1) Changi Point Ferry Terminal (postcode[masked]) and (2) Changi Ferry Terminal (postcode[masked]).. ****The CORRECT one is Changi Point Ferry Terminal (postcode[masked]).. . Event Ending Time: 5pm (estimated). After the cleanup, we will go have dinner and drinks at a local brewery near the Changi village jetty. All volunteers are welcome to join.. . ITEMS TO BRING:. -Water (Reusable bottle instead of disposable plastic bottle please). -Gloves. -Garbage bags. -Insect Repellent. -Sunscreen. -(optional) Trash pickers (e.g. BBQ Tongs). . ATTIRE:. It is highly recommended to wear a long sleeved top and pants/trousers, as well as good shoes in order to avoid get bitten by mosquitoes. Avoid flip-flops or any kind of sandals.. . ADDITIONAL NOTES:. -Children are welcome to attend the cleanup, however adult supervision is required.. -To save on transport costs, members staying at the same location (in the mainland) can take cab together. Please send the organiser a message to arrange.. -The cleanup is actually organised by Samuel Gmehlin's facebook group 'Pulau Ubin Cleanup'.. . For more info, see Pulau Ubin Cleanup's facebook page:. https://www.facebook.com/pulauubincleanup/
30640064	Environmental-Awareness-and-Action	77	1	263007131	Journey to the Arctic - by Green Drinks Singapore	past	2019-07-10 03:56:27	2019-07-19 19:00:00	0	5	4	2	Singapore Sustainability Academy	180 Kitchener Rd	Singapore	Singapore	PLEASE REGISTER HERE:. https://arctic.peatix.com/. . This event is organised by Green Drinks Singapore.. . Find out about climate change in the Arctic through the eyes of Eirliani Abdul Rahman, who trained with well-known polar guides Matty McNair and Sarah McNair-Landry on the frozen Frobisher Bay in Nunavut, Arctic Canada in March 2017 and April 2018, and recently visited Spitzbergen, arctic Norway in April 2019.. . Join us as Eirliani shares with us her personal experience of visiting the Arctic.. . Feel free to bring your own food and beverage/s on the evening, and stay to mingle!. . Date: 19 July (Friday). Time: 7pm-9pm. Venue: Singapore Sustainability Academy, SEAS classroom,. City Square Mall. 180 Kitchener Rd, #06-10,. Singapore[masked]. . Admission is free, contributions to our society are welcome. See you there!. . ########################. . About Green Drinks Singapore:. . Founded in November 2007, Green Drinks (Singapore) is a registered non-profit environment-focused society that connects the community, including businesses, activists, academia and government, for knowledge sharing and collaboration opportunities. One way we do this is by organising informal talks every month, over drinks!. . More info: https://sggreendrinks.wordpress.com/about/. . Singapore is one of more than 660 cities with a Green Drinks presence. Started in 1989 in London, the Green Drinks movement is a self-organising network that is meant to be simple and unstructured. The global site can be found at www.greendrinks.org.
30640064	Environmental-Awareness-and-Action	77	1	262563774	Tigers of the World - Lecture Series and Documentary Screening	past	2019-06-24 05:38:30	2019-07-14 14:00:00	0	7	10	1	6001 Beach Rd	6001 Beach Rd	Singapore	Singapore	Welcome to Singapore Tiger Week 2019!. . 'Tigers of the World Lecture' features six speakers who will share their knowledge and conservation experience of five tiger subspecies.. Bonus Movie Screening: Tigers of the Emerald Forest.. . Date: July 14th, Sunday. Time: 2:00 p.m. – 6:00 p.m.. Venue: The Projector. #05-00 Golden Mile Tower. 6001 Beach Road. S199589. *Free admission, registration required.. . This event is organised by SWAG (Singapore Wildcat Action Group).. . PLEASE REGISTER WITH SWAG USING THIS LINK:. https://wildcatsoftheworld3.peatix.com/event/727660. . Tigers used to roam abundantly in many Asian countries, including densely forested Singapore. Sadly, when the last wild tiger was shot on 26th October, 1930, in Choa Chu Kang, the iconic feline officially went extinct in our country. Deforestation, urbanization, and rampant hunting and poaching continue to decimate the population of the tiger: In the span of 30 years, the world lost three of the nine tiger subspecies. The current global population of wild tigers is estimated to be about 3,000 and the future of this beautiful animal remains fragile.. . It is against this backdrop of urgency that we hope Singapore Tiger Week will bring together wildlife experts from around the world to exchange conservation ideas among each other and to inspire and empower the public of Singapore to lend a hand in preserving the tiger.. . Our eminent speakers for this lecture are:. -Suzalinur bin Manja Bidin on the Malayan tiger. -Anak Pattanavibool on the Indo-Chinese tiger. -Wulan Pusparini on the Sumatran tiger. -Feng Limin on the Amur tiger. -Raghu Chundawat on the Bengal tiger. . Join us for the Tigers of the World Lecture to learn about our five extant tiger subspecies from experts. As a bonus to the lecture, the digitally remastered documentary 'Tigers of the Emerald Forest' will be screened and the producer will be in attendance for a post-screening dialogue with the audience.. . Through Singapore Tiger Week 2019, we endeavour to bring about positive change among fellow citizens and residents of Singapore. We hope you will join us in taking these small steps together to make incremental impact on restoring the global tiger population and improving tiger welfare around the world.. . For more info about SWAG, see their facebook page:. https://www.facebook.com/Singapore-Wildcat-Action-Group-1994904303948208/
30640064	Environmental-Awareness-and-Action	77	1	262951525	Exhibition: Transitioning to Renewable Energy in Germany (Energiewende)	past	2019-07-08 04:13:54	2019-07-13 13:45:00	0	12	9	1	Sustainable Singapore Gallery	8 Marina Gardens Dr	Singapore	Singapore	This exhibition on 'Energiewende' in Germany is part of an exhibition on sustainability in Singapore at the Sustainable Singapore Gallery. 'Energiewende' is an exhibition which showcases the efforts of a national project in Germany to transition to renewable energy sources, which started from a grassroots environmental movement.. . There’s no energy like renewable energy.. . Come learn how Germany is tackling its own challenges and the efforts being put forth to achieve its goal of becoming a carbon neutral economy by 2050!. . DATE & TIME:. Saturday 13 July[masked] pm. . DURATION:. 1 to 2 hours (Recommended: 2 hours, since the exhibition is very big). . (Note: There are hourly guided tours at the gallery, but the afternoon slots are all fully booked. Although they are fully booked, but you can still try to join the tours impromptu, since the capacity is quite large, and last minute cancellations by people who registered are very common. Also note that the guided tours are on the sustainability efforts in Singapore, not on the Energiewende in Germany. The tour lasts about 1 hour.). . LOCATION:. (meet at the counter at level 1 - the place where the guided tour starts). Sustainable Singapore Gallery @ Marina Barrage. 8 Marina Gardens Drive. Marina Barrage. Singapore[masked]. Phone: (65)[masked]​. Email: [masked]​. . DIRECTIONS:. -If you are unsure of directions, please pm the organiser to arrange to meet him at Tanjong Pagar mrt at 1.00 pm.. -There is no simple way to get there by public transport, it's 1-2 km walking distance from the nearest MRTs (Marina South Pier or Bayfront). To avoid walking a long distance, you can take a bus, but the bus has a long waiting time (up to 20 min).. -From Tanjong Pagar Station: Take Exit C. Take bus 400 in front of International Plaza (bus stop no. 03223). Note: the bus has a long waiting time (15 to 20 min).. . EVENT FEE:. There is no fee. The exhibition is free of charge to attend.. . ABOUT THE SINGAPORE SUSTAINABLE GALLERY:. . Housed at Marina Barrage is the Sustainable Singapore Gallery. Sustainability has always been integral to Singapore's development since independence, and we have been tackling challenges to ensure that everyone continues to enjoy a clean and green environment.. . Navigate through the Sustainable Singapore Gallery to learn more about how to create a liveable and sustainable Singapore.. . For more info about the Sustainable Singapore Gallery, see:. https://www.pub.gov.sg/marinabarrage/ssg. . #####################. . NOTE: after 15th July, the Energiewende exhibition will move to NTU. Details are on the German embassy website:. https://singapur.diplo.de/sg-en/aktuelles/-/2221228
30640064	Environmental-Awareness-and-Action	77	1	262880600	Exhibition: Transitioning to Renewable Energy in Germany (Energiewende)	past	2019-07-05 06:16:18	2019-07-06 15:45:00	0	5	5	0	Sustainable Singapore Gallery	8 Marina Gardens Dr	Singapore	Singapore	This event is a guided tour of an exhibition at the Sustainable Singapore Gallery. The exhibition showcases the efforts of a national project (Energiewende) in Germany to transition to renewable energy sources. Although the exhibition is on-going, but the guided tour slots are very limited. So sign up fast while you can!. . There’s no energy like renewable energy.. . Grown from a grassroots environmental movement, Energiewende has become a national project in Germany to transition to renewable energy sources.. . Come learn how Germany is tackling its own challenges and the efforts being put forth to achieve its goal of becoming a carbon neutral economy by 2050!. . DATE & TIME:. Saturday 6 July[masked]pm. . (Note: The guided tour starts at 4.00 pm so we are meeting 15 minutes earlier. The tour lasts about 1 hour. After the tour ends, you can stay in the gallery, but the exhibit will close at 6.00 pm.). . LOCATION:. Sustainable Singapore Gallery @ Marina Barrage. 8 Marina Gardens Drive. Marina Barrage. Singapore[masked]. Phone: (65)[masked]​. Email: [masked]​. . DIRECTIONS:. -There is no simple way to get there by public transport, it's 1-2 km walking distance from the nearest MRTs (Marina South Pier or Bayfront). To avoid walking a long distance, you can take a bus, but the bus has a long waiting time (up to 20 min).. -From Tanjong Pagar Station: Take Exit C. Take bus 400 in front of International Plaza (bus stop no. 03223). Note: the bus has a long waiting time (15 to 20 min).. . EVENT FEE:. There is no fee.. The exhibition is free of charge to attend.. . ABOUT THE SINGAPORE SUSTAINABLE GALLERY:. . Housed at Marina Barrage is the Sustainable Singapore Gallery. Sustainability has always been integral to Singapore's development since independence, and we have been tackling challenges to ensure that everyone continues to enjoy a clean and green environment.. . Navigate through the Sustainable Singapore Gallery to learn more about how to create a liveable and sustainable Singapore.. . For more info about the Sustainable Singapore Gallery, see:. https://www.pub.gov.sg/marinabarrage/ssg
30640064	Environmental-Awareness-and-Action	77	1	262761979	WWF Volunteer meetup	past	2019-07-01 04:29:20	2019-07-04 19:00:00	0	10	10	2	JustCo Robinson, 	120 Robinson Road, #15-01 	068913	Singapore	This event is for people who might be interested in volunteering at WWF and also for previous volunteers who want to meet fellow volunteers.. . Discover about the different volunteering opportunities with WWF and take the chance to get to know your fellow volunteers.. . Come right down and find out how you can be a part of the larger Panda family today!. . FOOD AND DRINKS WILL BE PROVIDED - do bring your own containers :). . PLEASE ALSO REGISTER WITH THIS LINK:. https://www.eventbrite.com/e/wwf-volunteer-meetup-tickets-63723040329. . Date: Thursday 4 July 2019. Time: 7.00 pm - 9.00 pm. Location: JustCo, 120 Robinson Road #15-01, Singapore[masked]. . ####################################. . About WWF:. . World Wide Fund for Nature (WWF) is one of the world’s largest and most experienced independent conservation organisations. Established on 29 April 1961, it was the product of a deep concern held by a few eminent gentlemen who were worried by what they saw happening in our world at that time. Since then, WWF has grown up to be one of the largest environmental organisations in the world.. . Today, we have more than 5 million supporters worldwide; and we are present in more than 100 countries to conserve and protect our natural environment.. . In Singapore, we engage with individuals and organisations towards making a positive change in their lives and business operations. Through our awareness campaigns and outreach activities, we aim to educate individuals from all walks of life on how a simple action can add up to make a big difference to our environment and safeguard the world’s biodiversity. We also work with businesses both locally and within the Asia Pacific region to help them identify sustainable business practices, as well as on how they can reduce their ecological foot print on the planet.
30640064	Environmental-Awareness-and-Action	77	1	262488437	Open Roundtable Discussion for the Environment & Get-Together	past	2019-06-21 04:45:02	2019-06-27 19:00:00	0	13	14	2	WeWork City House	36 Robinson Rd	Singapore	Singapore	This is a small, cosy group discussion of general environmental issues for 5-10 people, and a chance for environment-conscious people to get-together.. . We have invited Kim Stengert from WWF to join us to share about their efforts to get governments to sign a global treaty to deal with the global problem of plastic pollution.. . Members could also use this as a Q&A to understand more about WWF's work in conservation.. . We have also invited Zhaotan from RWDC, a green tech startup, to join us to share about a revolutionary new biodegradable plastic alternative which can potentially address the issue of plastic pollution.. . The organiser (Boon) will also share about his own journey in environmental action, such as his journey to switch to using solar power for his home, and some ideas for a starting a new profit/non-profit company to help in environmental causes.. . This is also a chance for our members to get to know each other better and share their own journey in environmentalism.. . This event is merged with another event in another meetup group on green tech:. https://www.meetup.com/Singapore-Green-Entrepreneurs-Meetup/. . Hopefully we will also get some green business entrepreneurs from the group to join us!. . Date & Time:. Thursday 27 June[masked] pm - 9.00 pm. . Address:. WeWork City House, level 2, Room 2A. 36 Robinson Rd. Singapore[masked]
30640064	Environmental-Awareness-and-Action	77	1	262542005	Coral Bleaching - Documentary & Panel Discussion	past	2019-06-23 06:31:51	2019-06-24 18:30:00	0	5	6	1	Singapore Botanic Gardens	1 Cluny Rd	Singapore	Singapore	Coral reefs around the world are vanishing at an alarming rate. 'Chasing Coral', an award winning documentary, follows a group of divers, photographers and scientists on their thrilling ocean adventure to record the recent devastating effects of coral bleaching.. . The documentary screening will be followed by a discussion forum with a panel of local and international coral reef experts.. . More event details can be found at this website:. https://celebratingsingaporeshores.blogspot.com/2019/06/24-jun-mon-chasing-coral-public.html. . Date: Monday 24 June 2019. Time: 6.30 PM – 9.00 PM. Venue: Singapore Botanic Gardens, Function Hall, Level 1 Botany Centre (Tanglin Gate entrance, near Gleaneagles hospital). . Address:. 1 Cluny Rd, Singapore[masked]. . No registration is required.. The event is free to attend.. . We hope to see you there!
30640064	Environmental-Awareness-and-Action	77	1	262485457	Celebrating Primates in Southeast Asia - Jane Goodall Institute SG Lecture	past	2019-06-21 03:13:13	2019-06-23 13:00:00	0	4	4	0	Singapore Botanic Gardens	1 Cluny Rd	Singapore	Singapore	PLEASE REGISTER here for the event:. https://jgis7.peatix.com/. . DESCRIPTION:. (description taken from JGIS - Jane Goodall Institute Singapore). . In the 7th installment of the JGIS Lecture Series, titled “Celebrating Primates in Southeast Asia”, we invite two distinguished speakers. Firstly, we have Dr. Camille Coudrat, founder and director of Project Anoulak. Project Anoulak (meaning ‘conservation’ in Lao language) is a program dedicated to the conservation and study of wildlife in their natural habitats in Laos, specifically within the Nakai-Nam Theun National Protected Area (NNT NPA). Apart from conservation, they actively involve the Laos local community in their environmental efforts, through activities such as community anti-poaching patrols, outreach, and capacity building. Dr. Coudrat will be here to speak about Project Anoulak, as well as the role she plays in this effort.. . We also have Dr. Andie Ang, Chairperson of Raffles’ Banded Langur Working Group and President of Jane Goodall Institute (Singapore), who will speak about our local biodiversity. Her research work and expertise spans across a few primates, but she will speak about the Raffles’ Banded Langurs, as well as other wildlife in Singapore.. . Join us to learn more about our speakers’ experiences and their work in conservation! The details for the event are as follows:. . Date: Sunday 23 June 2019. Time: 1 PM – 3.30 PM. Venue: Singapore Botanic Gardens, Function Hall, Level 1 Botany Centre (Tanglin Gate entrance, near Gleaneagles hospital). . Address:. 1 Cluny Rd, Singapore[masked]. . Entry is free of charge and seats are limited, so register fast! Please register using this link below:. https://jgis7.peatix.com/. . We hope to see you there!
30640064	Environmental-Awareness-and-Action	77	1	262047952	Talk: Youths in Biodiversity (by Nature Society Singapore)	past	2019-06-05 07:02:08	2019-06-21 19:30:00	0	2	1	0	Nature Society (Singapore)	510 Geylang Rd	Singapore	Singapore	!!!! IMPORTANT !!!!. To attend, please register at:. https://tinyurl.com/talk-nss. . Open to the Public - Registration Needed. . Biodiversity loss has reached its threshold. Our ecosystems are suffering the consequences and this has affected our society. The current generation of young people must act to safeguard biodiversity and our future. Our speaker Karl will share about the works of youths during the ASEAN Youth Biodiversity Leaders Programme workshop. The inaugural workshop was held in Thailand for a week earlier this year, where participants learnt about project management and implementation. The talk will also discuss how Singapore can engage its youths in Biodiversity with current resources and networks.. . Time: 7.30pm – 8.30pm. . Venue: Nature Society Singapore (NSS) Office. . Address: 510 Geylang Road #02-05, The Sunflower, Singapore[masked]. . About the Speaker:. Karl is a junior member of NSS and a volunteer of NParks. As a youth, he has been involved in the biodiversity scene for a long time since primary school with several organisations. One of Karl's greatest achievement was when he and his Scouts team were recipients of the #OCBCCaresforEnvironment Fund to enhance the forest habitat at Sarimbun Scouts Camp. Recently, Karl represented Singapore at the ASEAN Youth Biodiversity Leaders Programme inaugural workshop. He is currently studying Life Sciences at NUS and hopes to engage more youth in safeguarding Biodiversity.
30640064	Environmental-Awareness-and-Action	77	1	262455957	WWF Talk on Plastic Pollution and Action	past	2019-06-20 04:27:37	2019-06-20 19:00:00	0	1	2	0	JustCo Robinson, 	120 Robinson Road, #15-01 	068913	Singapore	Plastic pollution is already at crisis levels, and we need to do something to address this. It’s an issue that will affect everyone, no matter where you live.. . And it’s not just the millions of seabirds, turtles, whales, and countless other wildlife that are literally suffocating on plastic. It’s not just the littered beaches or the disgusting plastic-choked rivers. Plastic affects every single one of us, and we cannot allow this broken system to continue.. . Join us to discuss together how to solve this global crisis and meet passionate experts on this field, Thomas Peacock-Nazil, Co-Founder and CEO of Seven Clean Seas and Emily Curren, Researcher at National University of Singapore.. . WWF (Worldwide Fund for Nature) is the largest multinational conservation non-profit organisation and is dedicated to preventing the extinction of wildlife species around the world.. . This coming WWF talk is a donor event, but donors can bring in guests to attend the event. The organiser (Boon) is a WWF donor, and will be happy to bring you in as guests to understand more about the WWF's work.. . **NOTE: REGISTRATION IS REQUIRED... (for members who do not have the organiser's contact) PLEASE INFORM THE COUNTER WHEN YOU ARRIVE THAT YOU ARE A GUEST OF 'BOON'. OR BETTER, DROP BOON (your organiser) A MESSAGE ON MEETUP.COM SO THAT HE CAN REGISTER FOR YOU AS A GUEST ON YOUR BEHALF ***. . Date: Thursday 20 June 2019. Time: 7pm-9pm. Location: JustCo, 120 Robinson Road #15-01
30640064	Environmental-Awareness-and-Action	77	1	262034114	The Essential Role of Innovation in Sustainability - Singapore	past	2019-06-04 22:50:13	2019-06-12 18:00:00	0	7	7	1	the Hive Carpenter	36 Carpenter St	Singapore	Singapore	This talk on 'The Essential Role of Innovation in Sustainability' is hosted in Singapore and follows from the success of a similar event conducted previously in London.. . ###################################################################. (Event description copied from https://www.meetup.com/meetup-group-bXEjumbu/events/261822705/). ###################################################################. . The IPCC’s special report warned in October 2018 that we only have 12 years to limit the worst effects of Climate Change. Considering this we will be discussing why the transition has been slow and share a range of insights as to the underpinning reasons and emerging solutions.. . We will be hearing from David Page, an innovation industry expert and the CEO & Founder of BUSINESS MIX, and his thoughts as to why innovation will play an increasing role in providing solutions to a range of issues around sustainability as well the importance of actively commercialising solutions.. . We will also be joined by Marvin Tabi, CEO & Founder of the sustainable fuels company WESAF based in Cameroon. He will be sharing his insights around the issues and opportunities tied to evolving economies in developing countries and what this means for global problems like Climate Change.. . Amita Shrestha Baecker works within Business development and is a project manager for GA CIRCULAR in Singapore. GA CIRCULAR is a research and strategy organisation comprised of experts in packaging and food waste and are helping drive the transition to a circular economy in Asia. They work with large corporates, investors and government agencies to unlock opportunities from fast growing streams of food and packaging waste.. . More speakers to be announced shortly.. . This event is aimed towards bringing together a diverse network of people ranging from business and academia to community leaders and conscious consumers. We believe that disruptive solutions come through iteration and collaboration and actively encourage wide participation.. . Evening structure will be drinks with casual discussion and networking on our rooftop bar followed by a brief introduction by some of our key speakers. We will then move on to a short panel discussion followed by a Q&A opened to the community.. . Join our network for an evening of discussion, insight and drinks in both Singapore and London.. . #thepowerofcollaboration. . PLEASE REGISTER for this event via this Eventbrite link so we can add your name to the guestlist: https://www.eventbrite.co.uk/e/the-essential-role-of-innovation-in-sustainability-singapore-tickets-62043033383. . Look forward to meeting you!. . ############################################################. . Further Reading:. . Business Mix. https://www.business-mix.com/. . WESAF. https://www.greenmatch.ch/en/blog/success-story-financial-modelling-for-a-rural-renewable-energy-project-in-cameroon. . GA Circular. https://www.gacircular.com/
30640064	Environmental-Awareness-and-Action	77	1	260061202	Yishun Dam Cleanup (by Green Nudge)	past	2019-03-26 02:26:26	2019-05-18 14:00:00	0	4	4	2	Yishun Temporary Bus Interchange	Yishun Central 1	Singapore	Singapore	We need your help to brighten up Singapore's coasts!. . Yishun Dam is on the northern coast of Singapore, on the side that faces Malaysia. An often forgotten-about part of Singapore's coasts, Yishun Dam is the recipient of an assortment of marine plastic waste of various sizes.. . ###########UPDATE 6 May 2019#############. . PLEASE Sign up for this activity at the main organiser's Eventbrite link HERE:. https://www.bantu.life/event/711?. . Only participants who have signed up via the above bantu.life link will be confirmed a spot!. . ##########################################. . Note: Do only sign up if you are able to join in! Signups who have 'ghosted' by not turning up on the actual day without any notification will be blacklisted for future events :). . ==Programme Timeline==. This is a cleanup session that is held in English.. . We will meet at Yishun Temporary Bus Interchange (a five minute walk from Northpoint City Shopping Centre/ Yishun MRT station) at 2pm, at Berth B1 for bus service 103. After a short introductory talk, we will board bus 103 to the stop 'Aft ST Airport Svcs' and walk 10 minutes to the site of our clean-up. After the clean-up, we will return to the bus interchange together via public transport.. . If you are planning to drive, you may choose to park at the HDB carparks around Block 425 Yishun (about a 25 minute walk to the clean-up site). There are no car parks near Yishun Dam.. . To prevent people from getting lost or not being able to find the meeting point, the organiser will share their contact with you via pm just days before the event. (if you want, you can also ask the organiser for the contact).. . ==What to Bring==. . Participants are advised to bring a filled water bottle, sunscreen, a re-usable poncho (the clean-up will continue in light rain), an EZ-Link Card, and light snacks (optional). Participants are discouraged from bringing unnecessary electronics and valuables (e.g. laptops). Most importantly, bring a big smile and helping hands.. . Green Nudge will be providing the necessary equipment and tools for the clean-up, including gloves, tongs, trash bag, first-aid kit and water refill.. . Note: This venue requires some climbing in order to reach the cleanup site. Young children should be supervised by adults! Please be prepared to be hands-on in the activity! :). . ##########################. . Email: [masked]. . ABOUT GREEN NUDGE. . We are a green business startup which leverages on behavioural insights to reduce excessive waste, educate and advocate for lower environment footprint at events and functions. This is done through our learning journeys, workshops and activations with corporates, community groups and schools. In doing so, we create a normative shift in the way we create and deal with waste in Singapore.
30640064	Environmental-Awareness-and-Action	77	1	261136812	In-between Places: Journeys into the Wild Landscapes of Singapore	past	2019-05-03 23:14:35	2019-05-14 19:00:00	0	9	10	0	WeWork City House	36 Robinson Rd	Singapore	Singapore	Let's gather to watch and listen to the amazing story of a young photographer who has spent over a decade of his life exploring Singapore's lesser-known wild spaces, and his endeavours to make some of the most breathtaking landscape photographs of these places. Come on a journey to see Singapore's wildness as you've never seen before.. . Samuel Chia's work is featured in an online article by SG Magazine: https://sgmagazine.com/city-living/news/meet-man-whos-photographed-lost-spaces-nature-singapore. . Our meeting room includes a TV for the presentation.. . Attendees will also get the opportunity to behold a handmade hardcopy of his photography coffee table book, aptly entitled 'In-between Places'. Most of the photographs have never been published anywhere else online or in print thus far, so this is an exclusive chance to be one of the first few to see them. The book was produced with great care and attention to print and haptic quality, and only a very limited number of copies of this quality are been made. Samuel is currently seeking sponsorship to produce the trade edition of books and intends to use them for fundraising for environmental charities in Singapore.. . ADDRESS:. WeWork City House (Room 2A). 36 Robinson Rd. Singapore[masked]. . DATE & TIME:. Tuesday, 14 May[masked]:00 PM to 8:00 PM
30640064	Environmental-Awareness-and-Action	77	1	260674336	Malaysia (Johor) Beach Cleanup - by Seven Clean Seas	past	2019-04-17 00:56:45	2019-05-11 07:00:00	0	7	6	0	Tg Sepang Beach Resort		Bandar Penawar	Malaysia	!! IMPORTANT !!. PLEASE REGISTER at the main organiser's page using this link: https://forms.gle/1xzWkDPqsBXVng6W7. . ##################################################################. Event Description below is taken from main organiser's facebook page. ##################################################################. . Join Seven Clean Seas for another awesome international beach clean up! We will be heading to a beautiful white sand beach on the east coast of Johor to return it to its natural beauty!. . We will be supplying FREE TRANSPORT from Singapore for a limited number of people (pickup at 7.00 am), porter toilets, and some refreshments.. . We also hope to be joined by volunteers, schools and community groups from Malaysia!. . The event will be run as a day trip!. . PICKUP LOCATION:. Near Singapore Indoor Stadium - check the email from the organiser. If you did not receive the email please contact the organiser.. . CLEANUP LOCATION:. (longitude, latitude) =[masked],[masked]. Tg Sepang Beach Resort. . TIMELINE:. 7:00 Bus pickup in Singapore. 10:00 AM Everybody Meets at Beach in Johor. 10:15 AM Safety Briefing. 10:30 AM Beach Clean Commences. 12:30 PM Relax On Beach / Refreshments. 12:30 PM Beach Clean Wraps Up. 2:00 PM Bus Leaves for SG. . !! WHAT TO BRING !!. -SAFETY GLOVES - This is a must. Please reuse your old ones if you have them. We can supply for $5 cash on day. PLEASE indicate on registration form if you want us to buy them for you.. -WATER - It gets hot out there! Try to use a reusable bottle.. -SUNSCREEN - Even if the sun isn't out, you will need this.. -BUG SPRAY - It's not too bad but there are a few mosquitoes .. -CLOSED TOE SHOES - It's a dirty beach after all.
30640064	Environmental-Awareness-and-Action	77	1	261295037	Jane Goodall Institute Singapore (JGIS) Infosession - Volunteering at JGIS	past	2019-05-09 02:47:40	2019-05-10 16:00:00	0	1	1	0	Yusof Ishak House	31 Lower Kent Ridge Rd	Singapore	Singapore	IMPORTANT NOTE:. If interested, please register at:. https://infosessionjgis.peatix.com/. . ####### Description taken from JGIS peatix page ############. . Interested to know more about JGIS? Here’s your chance.. . JGIS is back for another round of info-session and you are welcome to join us to have a closer look at our volunteering and internship opportunities! Get an insight of what we do across different committees, meet other passionate individuals like yourself, and get your questions answered. Our lovely existing volunteers will also be present to interact and connect with you to help you better understand the ways you can contribute, and share their JGIS experiences!. . Venue:. Training room at Yusof Ishak House, National University of Singapore (NUS). Level 3, Paris Tokyo. (Address: 31 Lower Kent Ridge Rd, Singapore[masked], NUS)
